0.32000   1.04394024E-08
0.32025   4.51432570E-08
0.32050   7.98471115E-08
0.32075   1.14550966E-07
0.32100   1.49254821E-07
0.32125   3.46353656E-07
0.32150   5.43452492E-07
0.32175   7.40551328E-07
0.32200   9.37650164E-07
0.32225   1.94096158E-06
0.32250   2.94427300E-06
0.32275   3.94758442E-06
0.32300   4.95089584E-06
0.32325   9.85619374E-06
0.32350   1.47614916E-05
0.32375   1.96667895E-05
0.32400   2.45720874E-05
0.32425   4.52034208E-05
0.32450   6.58347542E-05
0.32475   8.64660876E-05
0.32500   1.07097421E-04
0.32525   1.78948028E-04
0.32550   2.50798635E-04
0.32575   3.22649242E-04
0.32600   3.94499849E-04
0.32625   5.90560548E-04
0.32650   7.86621247E-04
0.32675   9.82681946E-04
0.32700   1.17874264E-03
0.32725   1.59792445E-03
0.32750   2.01710626E-03
0.32775   2.43628807E-03
0.32800   2.85546988E-03
0.32825   3.60031199E-03
0.32850   4.34515409E-03
0.32875   5.08999619E-03
0.32900   5.83483829E-03
0.32925   6.98861253E-03
0.32950   8.14238677E-03
0.32975   9.29616101E-03
0.33000   1.04499352E-02
0.33025   1.20231655E-02
0.33050   1.35963957E-02
0.33075   1.51696260E-02
0.33100   1.67428562E-02
0.33125   1.86752047E-02
0.33150   2.06075533E-02
0.33175   2.25399018E-02
0.33200   2.44722504E-02
0.33225   2.66316759E-02
0.33250   2.87911014E-02
0.33275   3.09505269E-02
0.33300   3.31099525E-02
0.33325   3.54346027E-02
0.33350   3.77592530E-02
0.33375   4.00839033E-02
0.33400   4.24085535E-02
0.33425   4.47773428E-02
0.33450   4.71461320E-02
0.33475   4.95149212E-02
0.33500   5.18837105E-02
0.33525   5.42107873E-02
0.33550   5.65378641E-02
0.33575   5.88649409E-02
0.33600   6.11920177E-02
0.33625   6.34908687E-02
0.33650   6.57897197E-02
0.33675   6.80885707E-02
0.33700   7.03874217E-02
0.33725   7.25215976E-02
0.33750   7.46557736E-02
0.33775   7.67899496E-02
0.33800   7.89241256E-02
0.33825   8.09840783E-02
0.33850   8.30440311E-02
0.33875   8.51039838E-02
0.33900   8.71639366E-02
0.33925   8.91303465E-02
0.33950   9.10967564E-02
0.33975   9.30631663E-02
0.34000   9.50295762E-02
0.34025   9.69602554E-02
0.34050   9.88909346E-02
0.34075   1.00821614E-01
0.34100   1.02752293E-01
0.34125   1.04518771E-01
0.34150   1.06285249E-01
0.34175   1.08051727E-01
0.34200   1.09818205E-01
0.34225   1.11382051E-01
0.34250   1.12945897E-01
0.34275   1.14509743E-01
0.34300   1.16073589E-01
0.34325   1.17499139E-01
0.34350   1.18924688E-01
0.34375   1.20350238E-01
0.34400   1.21775788E-01
0.34425   1.23093419E-01
0.34450   1.24411051E-01
0.34475   1.25728682E-01
0.34500   1.27046314E-01
0.34525   1.28115628E-01
0.34550   1.29184943E-01
0.34575   1.30254257E-01
0.34600   1.31323572E-01
0.34625   1.32245382E-01
0.34650   1.33167193E-01
0.34675   1.34089004E-01
0.34700   1.35010815E-01
0.34725   1.35786180E-01
0.34750   1.36561545E-01
0.34775   1.37336910E-01
0.34800   1.38112275E-01
0.34825   1.38745589E-01
0.34850   1.39378904E-01
0.34875   1.40012218E-01
0.34900   1.40645532E-01
0.34925   1.41145411E-01
0.34950   1.41645289E-01
0.34975   1.42145168E-01
0.35000   1.42645046E-01
0.35025   1.42998006E-01
0.35050   1.43350966E-01
0.35075   1.43703926E-01
0.35100   1.44056887E-01
0.35125   1.44250103E-01
0.35150   1.44443319E-01
0.35175   1.44636536E-01
0.35200   1.44829752E-01
0.35225   1.44892709E-01
0.35250   1.44955667E-01
0.35275   1.45018624E-01
0.35300   1.45081581E-01
0.35325   1.45113792E-01
0.35350   1.45146003E-01
0.35375   1.45178214E-01
0.35400   1.45210425E-01
0.35425   1.45079296E-01
0.35450   1.44948168E-01
0.35475   1.44817039E-01
0.35500   1.44685910E-01
0.35525   1.44452472E-01
0.35550   1.44219034E-01
0.35575   1.43985595E-01
0.35600   1.43752157E-01
0.35625   1.43367492E-01
0.35650   1.42982827E-01
0.35675   1.42598162E-01
0.35700   1.42213497E-01
0.35725   1.41829797E-01
0.35750   1.41446097E-01
0.35775   1.41062396E-01
0.35800   1.40678696E-01
0.35825   1.40122342E-01
0.35850   1.39565989E-01
0.35875   1.39009635E-01
0.35900   1.38453281E-01
0.35925   1.37868979E-01
0.35950   1.37284678E-01
0.35975   1.36700376E-01
0.36000   1.36116074E-01
0.36025   1.35522582E-01
0.36050   1.34929091E-01
0.36075   1.34335599E-01
0.36100   1.33742107E-01
0.36125   1.32982902E-01
0.36150   1.32223698E-01
0.36175   1.31464493E-01
0.36200   1.30705288E-01
0.36225   1.30055824E-01
0.36250   1.29406359E-01
0.36275   1.28756895E-01
0.36300   1.28107431E-01
0.36325   1.27359854E-01
0.36350   1.26612277E-01
0.36375   1.25864700E-01
0.36400   1.25117123E-01
0.36425   1.24418670E-01
0.36450   1.23720217E-01
0.36475   1.23021764E-01
0.36500   1.22323311E-01
0.36525   1.21608262E-01
0.36550   1.20893212E-01
0.36575   1.20178163E-01
0.36600   1.19463114E-01
0.36625   1.18686426E-01
0.36650   1.17909738E-01
0.36675   1.17133050E-01
0.36700   1.16356363E-01
0.36725   1.15682370E-01
0.36750   1.15008377E-01
0.36775   1.14334384E-01
0.36800   1.13660391E-01
0.36825   1.13030032E-01
0.36850   1.12399672E-01
0.36875   1.11769313E-01
0.36900   1.11138954E-01
0.36925   1.10458789E-01
0.36950   1.09778625E-01
0.36975   1.09098460E-01
0.37000   1.08418295E-01
0.37025   1.07905565E-01
0.37050   1.07392836E-01
0.37075   1.06880106E-01
0.37100   1.06367376E-01
0.37125   1.05778087E-01
0.37150   1.05188798E-01
0.37175   1.04599508E-01
0.37200   1.04010219E-01
0.37225   1.03475834E-01
0.37250   1.02941448E-01
0.37275   1.02407063E-01
0.37300   1.01872678E-01
0.37325   1.01437519E-01
0.37350   1.01002360E-01
0.37375   1.00567201E-01
0.37400   1.00132042E-01
0.37425   9.98374779E-02
0.37450   9.95429138E-02
0.37475   9.92483496E-02
0.37500   9.89537855E-02
0.37525   9.88392045E-02
0.37550   9.87246235E-02
0.37575   9.86100425E-02
0.37600   9.84954615E-02
0.37625   9.84472897E-02
0.37650   9.83991178E-02
0.37675   9.83509459E-02
0.37700   9.83027741E-02
0.37725   9.83588264E-02
0.37750   9.84148787E-02
0.37775   9.84709310E-02
0.37800   9.85269832E-02
0.37825   9.89219464E-02
0.37850   9.93169095E-02
0.37875   9.97118726E-02
0.37900   1.00106836E-01
0.37925   1.00775590E-01
0.37950   1.01444345E-01
0.37975   1.02113099E-01
0.38000   1.02781854E-01
0.38025   1.03750150E-01
0.38050   1.04718446E-01
0.38075   1.05686743E-01
0.38100   1.06655039E-01
0.38125   1.08014726E-01
0.38150   1.09374413E-01
0.38175   1.10734100E-01
0.38200   1.12093787E-01
0.38225   1.13711935E-01
0.38250   1.15330082E-01
0.38275   1.16948230E-01
0.38300   1.18566377E-01
0.38325   1.20559197E-01
0.38350   1.22552018E-01
0.38375   1.24544838E-01
0.38400   1.26537658E-01
0.38425   1.28854630E-01
0.38450   1.31171602E-01
0.38475   1.33488574E-01
0.38500   1.35805546E-01
0.38525   1.38564535E-01
0.38550   1.41323523E-01
0.38575   1.44082512E-01
0.38600   1.46841500E-01
0.38625   1.49835166E-01
0.38650   1.52828831E-01
0.38675   1.55822496E-01
0.38700   1.58816162E-01
0.38725   1.62033490E-01
0.38750   1.65250819E-01
0.38775   1.68468148E-01
0.38800   1.71685476E-01
0.38825   1.75158894E-01
0.38850   1.78632312E-01
0.38875   1.82105730E-01
0.38900   1.85579148E-01
0.38925   1.89169121E-01
0.38950   1.92759095E-01
0.38975   1.96349068E-01
0.39000   1.99939042E-01
0.39025   2.03588064E-01
0.39050   2.07237085E-01
0.39075   2.10886107E-01
0.39100   2.14535129E-01
0.39125   2.18230659E-01
0.39150   2.21926189E-01
0.39175   2.25621718E-01
0.39200   2.29317248E-01
0.39225   2.32786259E-01
0.39250   2.36255270E-01
0.39275   2.39724282E-01
0.39300   2.43193293E-01
0.39325   2.46663147E-01
0.39350   2.50133002E-01
0.39375   2.53602857E-01
0.39400   2.57072712E-01
0.39425   2.60157401E-01
0.39450   2.63242090E-01
0.39475   2.66326779E-01
0.39500   2.69411469E-01
0.39525   2.72335609E-01
0.39550   2.75259750E-01
0.39575   2.78183890E-01
0.39600   2.81108031E-01
0.39625   2.83701146E-01
0.39650   2.86294261E-01
0.39675   2.88887376E-01
0.39700   2.91480490E-01
0.39725   2.93806349E-01
0.39750   2.96132208E-01
0.39775   2.98458066E-01
0.39800   3.00783925E-01
0.39825   3.03185934E-01
0.39850   3.05587944E-01
0.39875   3.07989953E-01
0.39900   3.10391963E-01
0.39925   3.12520486E-01
0.39950   3.14649009E-01
0.39975   3.16777533E-01
0.40000   3.18906056E-01
0.40025   3.20660067E-01
0.40050   3.22414078E-01
0.40075   3.24168089E-01
0.40100   3.25922100E-01
0.40125   3.27734520E-01
0.40150   3.29546941E-01
0.40175   3.31359361E-01
0.40200   3.33171782E-01
0.40225   3.35143518E-01
0.40250   3.37115255E-01
0.40275   3.39086992E-01
0.40300   3.41058729E-01
0.40325   3.42563982E-01
0.40350   3.44069235E-01
0.40375   3.45574488E-01
0.40400   3.47079742E-01
0.40425   3.48486714E-01
0.40450   3.49893687E-01
0.40475   3.51300659E-01
0.40500   3.52707632E-01
0.40525   3.54226750E-01
0.40550   3.55745869E-01
0.40575   3.57264987E-01
0.40600   3.58784105E-01
0.40625   3.60016515E-01
0.40650   3.61248926E-01
0.40675   3.62481336E-01
0.40700   3.63713746E-01
0.40725   3.64956038E-01
0.40750   3.66198330E-01
0.40775   3.67440622E-01
0.40800   3.68682914E-01
0.40825   3.69997563E-01
0.40850   3.71312212E-01
0.40875   3.72626862E-01
0.40900   3.73941511E-01
0.40925   3.75232585E-01
0.40950   3.76523658E-01
0.40975   3.77814732E-01
0.41000   3.79105806E-01
0.41025   3.80652142E-01
0.41050   3.82198478E-01
0.41075   3.83744815E-01
0.41100   3.85291151E-01
0.41125   3.86783351E-01
0.41150   3.88275552E-01
0.41175   3.89767752E-01
0.41200   3.91259952E-01
0.41225   3.92438357E-01
0.41250   3.93616761E-01
0.41275   3.94795166E-01
0.41300   3.95973570E-01
0.41325   3.97022015E-01
0.41350   3.98070459E-01
0.41375   3.99118904E-01
0.41400   4.00167349E-01
0.41425   4.01405847E-01
0.41450   4.02644346E-01
0.41475   4.03882844E-01
0.41500   4.05121343E-01
0.41525   4.06325819E-01
0.41550   4.07530295E-01
0.41575   4.08734771E-01
0.41600   4.09939246E-01
0.41625   4.11111164E-01
0.41650   4.12283082E-01
0.41675   4.13455000E-01
0.41700   4.14626918E-01
0.41725   4.15867989E-01
0.41750   4.17109060E-01
0.41775   4.18350131E-01
0.41800   4.19591202E-01
0.41825   4.20686196E-01
0.41850   4.21781190E-01
0.41875   4.22876184E-01
0.41900   4.23971178E-01
0.41925   4.25098352E-01
0.41950   4.26225526E-01
0.41975   4.27352700E-01
0.42000   4.28479874E-01
0.42025   4.29681426E-01
0.42050   4.30882978E-01
0.42075   4.32084531E-01
0.42100   4.33286083E-01
0.42125   4.34362858E-01
0.42150   4.35439632E-01
0.42175   4.36516407E-01
0.42200   4.37593182E-01
0.42225   4.38957363E-01
0.42250   4.40321543E-01
0.42275   4.41685723E-01
0.42300   4.43049904E-01
0.42325   4.44127761E-01
0.42350   4.45205618E-01
0.42375   4.46283474E-01
0.42400   4.47361331E-01
0.42425   4.48245819E-01
0.42450   4.49130307E-01
0.42475   4.50014795E-01
0.42500   4.50899283E-01
0.42525   4.52085334E-01
0.42550   4.53271385E-01
0.42575   4.54457436E-01
0.42600   4.55643487E-01
0.42625   4.56995508E-01
0.42650   4.58347528E-01
0.42675   4.59699548E-01
0.42700   4.61051568E-01
0.42725   4.62239545E-01
0.42750   4.63427522E-01
0.42775   4.64615499E-01
0.42800   4.65803476E-01
0.42825   4.66857658E-01
0.42850   4.67911840E-01
0.42875   4.68966022E-01
0.42900   4.70020204E-01
0.42925   4.71187478E-01
0.42950   4.72354751E-01
0.42975   4.73522024E-01
0.43000   4.74689297E-01
0.43025   4.75753638E-01
0.43050   4.76817978E-01
0.43075   4.77882319E-01
0.43100   4.78946659E-01
0.43125   4.80008799E-01
0.43150   4.81070938E-01
0.43175   4.82133077E-01
0.43200   4.83195216E-01
0.43225   4.84454345E-01
0.43250   4.85713474E-01
0.43275   4.86972602E-01
0.43300   4.88231731E-01
0.43325   4.89485298E-01
0.43350   4.90738866E-01
0.43375   4.91992433E-01
0.43400   4.93246000E-01
0.43425   4.94559641E-01
0.43450   4.95873282E-01
0.43475   4.97186923E-01
0.43500   4.98500564E-01
0.43525   4.99685105E-01
0.43550   5.00869645E-01
0.43575   5.02054185E-01
0.43600   5.03238726E-01
0.43625   5.04032025E-01
0.43650   5.04825325E-01
0.43675   5.05618625E-01
0.43700   5.06411924E-01
0.43725   5.07421588E-01
0.43750   5.08431251E-01
0.43775   5.09440914E-01
0.43800   5.10450577E-01
0.43825   5.11502917E-01
0.43850   5.12555258E-01
0.43875   5.13607599E-01
0.43900   5.14659939E-01
0.43925   5.15822317E-01
0.43950   5.16984695E-01
0.43975   5.18147073E-01
0.44000   5.19309451E-01
0.44025   5.20442302E-01
0.44050   5.21575153E-01
0.44075   5.22708004E-01
0.44100   5.23840855E-01
0.44125   5.25021547E-01
0.44150   5.26202239E-01
0.44175   5.27382931E-01
0.44200   5.28563623E-01
0.44225   5.29805549E-01
0.44250   5.31047476E-01
0.44275   5.32289403E-01
0.44300   5.33531330E-01
0.44325   5.34615445E-01
0.44350   5.35699560E-01
0.44375   5.36783675E-01
0.44400   5.37867790E-01
0.44425   5.39034006E-01
0.44450   5.40200222E-01
0.44475   5.41366438E-01
0.44500   5.42532654E-01
0.44525   5.43483219E-01
0.44550   5.44433785E-01
0.44575   5.45384351E-01
0.44600   5.46334916E-01
0.44625   5.47124540E-01
0.44650   5.47914164E-01
0.44675   5.48703787E-01
0.44700   5.49493411E-01
0.44725   5.50610637E-01
0.44750   5.51727864E-01
0.44775   5.52845090E-01
0.44800   5.53962317E-01
0.44825   5.55147255E-01
0.44850   5.56332194E-01
0.44875   5.57517132E-01
0.44900   5.58702071E-01
0.44925   5.59452925E-01
0.44950   5.60203780E-01
0.44975   5.60954635E-01
0.45000   5.61705489E-01
0.45025   5.62391421E-01
0.45050   5.63077352E-01
0.45075   5.63763284E-01
0.45100   5.64449215E-01
0.45125   5.65596210E-01
0.45150   5.66743205E-01
0.45175   5.67890201E-01
0.45200   5.69037196E-01
0.45225   5.69947222E-01
0.45250   5.70857248E-01
0.45275   5.71767274E-01
0.45300   5.72677300E-01
0.45325   5.73376800E-01
0.45350   5.74076299E-01
0.45375   5.74775799E-01
0.45400   5.75475299E-01
0.45425   5.76366412E-01
0.45450   5.77257525E-01
0.45475   5.78148638E-01
0.45500   5.79039751E-01
0.45525   5.79910417E-01
0.45550   5.80781082E-01
0.45575   5.81651748E-01
0.45600   5.82522413E-01
0.45625   5.83128200E-01
0.45650   5.83733987E-01
0.45675   5.84339775E-01
0.45700   5.84945562E-01
0.45725   5.85670517E-01
0.45750   5.86395471E-01
0.45775   5.87120426E-01
0.45800   5.87845381E-01
0.45825   5.88749650E-01
0.45850   5.89653919E-01
0.45875   5.90558188E-01
0.45900   5.91462457E-01
0.45925   5.92178595E-01
0.45950   5.92894733E-01
0.45975   5.93610871E-01
0.46000   5.94327009E-01
0.46025   5.95052259E-01
0.46050   5.95777509E-01
0.46075   5.96502759E-01
0.46100   5.97228009E-01
0.46125   5.97859867E-01
0.46150   5.98491726E-01
0.46175   5.99123584E-01
0.46200   5.99755443E-01
0.46225   6.00240753E-01
0.46250   6.00726063E-01
0.46275   6.01211373E-01
0.46300   6.01696682E-01
0.46325   6.02335078E-01
0.46350   6.02973474E-01
0.46375   6.03611869E-01
0.46400   6.04250265E-01
0.46425   6.05120561E-01
0.46450   6.05990857E-01
0.46475   6.06861152E-01
0.46500   6.07731448E-01
0.46525   6.08446491E-01
0.46550   6.09161533E-01
0.46575   6.09876575E-01
0.46600   6.10591617E-01
0.46625   6.10923723E-01
0.46650   6.11255829E-01
0.46675   6.11587934E-01
0.46700   6.11920040E-01
0.46725   6.12277291E-01
0.46750   6.12634543E-01
0.46775   6.12991794E-01
0.46800   6.13349046E-01
0.46825   6.14120222E-01
0.46850   6.14891399E-01
0.46875   6.15662576E-01
0.46900   6.16433753E-01
0.46925   6.16891209E-01
0.46950   6.17348665E-01
0.46975   6.17806121E-01
0.47000   6.18263577E-01
0.47025   6.18560007E-01
0.47050   6.18856437E-01
0.47075   6.19152866E-01
0.47100   6.19449296E-01
0.47125   6.20228809E-01
0.47150   6.21008322E-01
0.47175   6.21787835E-01
0.47200   6.22567348E-01
0.47225   6.23140483E-01
0.47250   6.23713619E-01
0.47275   6.24286754E-01
0.47300   6.24859890E-01
0.47325   6.25149620E-01
0.47350   6.25439350E-01
0.47375   6.25729081E-01
0.47400   6.26018811E-01
0.47425   6.26412815E-01
0.47450   6.26806819E-01
0.47475   6.27200822E-01
0.47500   6.27594826E-01
0.47525   6.28198195E-01
0.47550   6.28801564E-01
0.47575   6.29404932E-01
0.47600   6.30008301E-01
0.47625   6.30695832E-01
0.47650   6.31383364E-01
0.47675   6.32070895E-01
0.47700   6.32758427E-01
0.47725   6.33209837E-01
0.47750   6.33661247E-01
0.47775   6.34112657E-01
0.47800   6.34564067E-01
0.47825   6.34758146E-01
0.47850   6.34952225E-01
0.47875   6.35146305E-01
0.47900   6.35340384E-01
0.47925   6.35539715E-01
0.47950   6.35739046E-01
0.47975   6.35938377E-01
0.48000   6.36137708E-01
0.48025   6.36945592E-01
0.48050   6.37753477E-01
0.48075   6.38561362E-01
0.48100   6.39369246E-01
0.48125   6.39542200E-01
0.48150   6.39715153E-01
0.48175   6.39888106E-01
0.48200   6.40061059E-01
0.48225   6.40012196E-01
0.48250   6.39963333E-01
0.48275   6.39914470E-01
0.48300   6.39865607E-01
0.48325   6.40107911E-01
0.48350   6.40350214E-01
0.48375   6.40592518E-01
0.48400   6.40834821E-01
0.48425   6.41321130E-01
0.48450   6.41807438E-01
0.48475   6.42293747E-01
0.48500   6.42780056E-01
0.48525   6.43256492E-01
0.48550   6.43732929E-01
0.48575   6.44209366E-01
0.48600   6.44685803E-01
0.48625   6.45151253E-01
0.48650   6.45616704E-01
0.48675   6.46082154E-01
0.48700   6.46547605E-01
0.48725   6.46805387E-01
0.48750   6.47063170E-01
0.48775   6.47320953E-01
0.48800   6.47578736E-01
0.48825   6.47833732E-01
0.48850   6.48088727E-01
0.48875   6.48343723E-01
0.48900   6.48598719E-01
0.48925   6.48910519E-01
0.48950   6.49222319E-01
0.48975   6.49534120E-01
0.49000   6.49845920E-01
0.49025   6.50067283E-01
0.49050   6.50288645E-01
0.49075   6.50510008E-01
0.49100   6.50731371E-01
0.49125   6.50756917E-01
0.49150   6.50782463E-01
0.49175   6.50808009E-01
0.49200   6.50833556E-01
0.49225   6.51090415E-01
0.49250   6.51347274E-01
0.49275   6.51604133E-01
0.49300   6.51860993E-01
0.49325   6.52362561E-01
0.49350   6.52864129E-01
0.49375   6.53365696E-01
0.49400   6.53867264E-01
0.49425   6.54572932E-01
0.49450   6.55278599E-01
0.49475   6.55984266E-01
0.49500   6.56689933E-01
0.49525   6.56997768E-01
0.49550   6.57305603E-01
0.49575   6.57613438E-01
0.49600   6.57921273E-01
0.49625   6.58145515E-01
0.49650   6.58369757E-01
0.49675   6.58594000E-01
0.49700   6.58818242E-01
0.49725   6.59018585E-01
0.49750   6.59218929E-01
0.49775   6.59419272E-01
0.49800   6.59619615E-01
0.49825   6.59472557E-01
0.49850   6.59325499E-01
0.49875   6.59178442E-01
0.49900   6.59031384E-01
0.49925   6.59084700E-01
0.49950   6.59138016E-01
0.49975   6.59191333E-01
0.50000   6.59244649E-01
0.50025   6.59583286E-01
0.50050   6.59921923E-01
0.50075   6.60260560E-01
0.50100   6.60599197E-01
0.50125   6.61345577E-01
0.50150   6.62091956E-01
0.50175   6.62838336E-01
0.50200   6.63584716E-01
0.50225   6.63684841E-01
0.50250   6.63784966E-01
0.50275   6.63885091E-01
0.50300   6.63985217E-01
0.50325   6.64075374E-01
0.50350   6.64165531E-01
0.50375   6.64255688E-01
0.50400   6.64345844E-01
0.50425   6.64713536E-01
0.50450   6.65081228E-01
0.50475   6.65448919E-01
0.50500   6.65816611E-01
0.50525   6.66084809E-01
0.50550   6.66353007E-01
0.50575   6.66621205E-01
0.50600   6.66889403E-01
0.50625   6.67425281E-01
0.50650   6.67961160E-01
0.50675   6.68497038E-01
0.50700   6.69032917E-01
0.50725   6.69142831E-01
0.50750   6.69252745E-01
0.50775   6.69362660E-01
0.50800   6.69472574E-01
0.50825   6.69333261E-01
0.50850   6.69193947E-01
0.50875   6.69054634E-01
0.50900   6.68915321E-01
0.50925   6.69420419E-01
0.50950   6.69925517E-01
0.50975   6.70430615E-01
0.51000   6.70935713E-01
0.51025   6.71463551E-01
0.51050   6.71991388E-01
0.51075   6.72519226E-01
0.51100   6.73047064E-01
0.51125   6.73142398E-01
0.51150   6.73237733E-01
0.51175   6.73333068E-01
0.51200   6.73428402E-01
0.51225   6.73199760E-01
0.51250   6.72971117E-01
0.51275   6.72742475E-01
0.51300   6.72513832E-01
0.51325   6.73194317E-01
0.51350   6.73874802E-01
0.51375   6.74555287E-01
0.51400   6.75235772E-01
0.51425   6.75493177E-01
0.51450   6.75750582E-01
0.51475   6.76007987E-01
0.51500   6.76265392E-01
0.51525   6.76254355E-01
0.51550   6.76243318E-01
0.51575   6.76232282E-01
0.51600   6.76221245E-01
0.51625   6.76376982E-01
0.51650   6.76532719E-01
0.51675   6.76688456E-01
0.51700   6.76844194E-01
0.51725   6.76913933E-01
0.51750   6.76983672E-01
0.51775   6.77053411E-01
0.51800   6.77123150E-01
0.51825   6.77535735E-01
0.51850   6.77948319E-01
0.51875   6.78360903E-01
0.51900   6.78773487E-01
0.51925   6.79459804E-01
0.51950   6.80146120E-01
0.51975   6.80832437E-01
0.52000   6.81518753E-01
0.52025   6.81879585E-01
0.52050   6.82240416E-01
0.52075   6.82601248E-01
0.52100   6.82962079E-01
0.52125   6.83016547E-01
0.52150   6.83071014E-01
0.52175   6.83125482E-01
0.52200   6.83179950E-01
0.52225   6.83136565E-01
0.52250   6.83093180E-01
0.52275   6.83049794E-01
0.52300   6.83006409E-01
0.52325   6.83197847E-01
0.52350   6.83389284E-01
0.52375   6.83580722E-01
0.52400   6.83772159E-01
0.52425   6.84136343E-01
0.52450   6.84500527E-01
0.52475   6.84864711E-01
0.52500   6.85228894E-01
0.52525   6.85387882E-01
0.52550   6.85546870E-01
0.52575   6.85705858E-01
0.52600   6.85864846E-01
0.52625   6.86029504E-01
0.52650   6.86194163E-01
0.52675   6.86358822E-01
0.52700   6.86523481E-01
0.52725   6.86623350E-01
0.52750   6.86723220E-01
0.52775   6.86823090E-01
0.52800   6.86922960E-01
0.52825   6.86925336E-01
0.52850   6.86927713E-01
0.52875   6.86930089E-01
0.52900   6.86932465E-01
0.52925   6.86966282E-01
0.52950   6.87000099E-01
0.52975   6.87033917E-01
0.53000   6.87067734E-01
0.53025   6.87552515E-01
0.53050   6.88037295E-01
0.53075   6.88522076E-01
0.53100   6.89006857E-01
0.53125   6.89395377E-01
0.53150   6.89783898E-01
0.53175   6.90172419E-01
0.53200   6.90560940E-01
0.53225   6.90955393E-01
0.53250   6.91349846E-01
0.53275   6.91744300E-01
0.53300   6.92138753E-01
0.53325   6.92580062E-01
0.53350   6.93021370E-01
0.53375   6.93462678E-01
0.53400   6.93903986E-01
0.53425   6.93810475E-01
0.53450   6.93716965E-01
0.53475   6.93623454E-01
0.53500   6.93529943E-01
0.53525   6.93651337E-01
0.53550   6.93772731E-01
0.53575   6.93894124E-01
0.53600   6.94015518E-01
0.53625   6.94088400E-01
0.53650   6.94161282E-01
0.53675   6.94234164E-01
0.53700   6.94307047E-01
0.53725   6.94455351E-01
0.53750   6.94603655E-01
0.53775   6.94751960E-01
0.53800   6.94900264E-01
0.53825   6.95287309E-01
0.53850   6.95674354E-01
0.53875   6.96061400E-01
0.53900   6.96448445E-01
0.53925   6.96832031E-01
0.53950   6.97215617E-01
0.53975   6.97599203E-01
0.54000   6.97982789E-01
0.54025   6.98188865E-01
0.54050   6.98394941E-01
